Date,Apple_Price,Apple_Transaction_Quantity,Mandarin_Price,Mandarin_Transaction_Quantity,Japanese_Pear_Price,Japanese_Pear_Transaction_Quantity,Hirosaki_Average_Temperature,Hirosaki_Precipitation,Hirosaki_Sunshine_Duration,Hirosaki_Maximum_Snow_Depth,Hirosaki_Snowfall,Hirosaki_Maximum_Wind_Speed,Tokyo_Average_Temperature,Tokyo_Precipitation,Tokyo_Sunshine_Duration,Tokyo_Maximum_Wind_Speed
2019/2/9,283,271892,373,439893,,,-4.9,2,1,78,5,3.7,0.8,2,0,5.6
2019/2/10,,,,,,,-4.2,3.5,1.5,82,7,4.6,3.5,0,8.7,5.5
2019/2/11,,,,,,,-2.5,0.5,4.7,75,0,4.2,3,0,0,3.3
2019/2/12,270,422063,363,389970,389,5,-3.4,8,2.1,86,17,5.9,6.2,0,4.9,6.3
2019/2/13,295,182068,315,112118,,,-4.3,2.5,1.2,82,6,4.6,5.2,0,1.1,4.1
2019/2/14,281,254818,376,329082,,,-3.7,3,0.9,84,5,5,4.5,0,7.4,6.7
2019/2/15,328,260486,379,337647,,,-1.9,0,0.4,82,0,4.1,3,0,0,4.9
2019/2/16,277,269692,361,389977,,,-0.5,6,2.4,81,9,4.6,6.8,0,6,8
2019/2/17,,,,,,,0.8,0,0.6,79,0,5.8,6.4,0,6.4,5.7
2019/2/18,287,273532,392,277397,,,2.1,0,7.6,74,0,5.5,8.2,0,9.9,4.7
2019/2/19,283,280607,358,265889,386,905,2.2,1.5,0.9,70,0,1.9,9.1,1.5,0,5.3
2019/2/20,,,,,,,2.2,4,0,68,0,2,11.6,0.5,6.5,5.1
2019/2/21,284,274999,383,261379,,,2.3,1,3.1,64,0,4.4,10.3,0,7,8
2019/2/22,280,282959,392,236634,,,2.4,0,8.2,61,0,6.5,9.3,0,7.9,5.3
2019/2/23,272,232146,363,182930,,,1.3,0,3.9,58,0,6.2,8.9,0,8.2,7.5
2019/2/24,,,,,,,3.2,0,9.9,57,0,4.5,8.8,0,9.3,5.1
2019/2/25,282,349680,404,119175,383,8075,5.5,2,6.5,55,0,5.9,11.3,0,4.1,4.1
2019/2/26,268,295820,383,128641,,,1.5,0,5,52,0,5.9,10.2,0,2.4,4.4
2019/2/27,,,,,,,1.8,0,9.6,51,0,4.7,7.7,0.5,1.3,5.1
2019/2/28,260,369895,420,140363,265,160,1.4,0,6.1,49,0,2.7,6.6,22.5,0,5.1
2019/3/1,276,296821,396,130386,,,3.1,0,5.1,46,0,6.2,8.8,1.5,2.4,5
2019/3/2,275,275851,393,126118,,,3.5,0,8.7,42,0,5,10.3,0,9.6,7.7
2019/3/3,,,,,,,2.6,0,10.6,38,0,3.5,6.5,13.5,0,4.6
2019/3/4,269,299894,445,83005,,,3.3,0,6.1,35,0,3.3,7.3,27.5,0,5.5
2019/3/5,272,267607,380,104985,,,2.6,0,10.3,32,0,3.1,9.6,0.5,9.1,6.5
2019/3/6,,,,,,,4.4,15,4.6,28,0,5.7,10.8,3,0,4
2019/3/7,272,330606,453,116503,,,1.4,3,0,24,0,3.8,8.2,28,0,6.9
2019/3/8,257,234129,430,120607,,,0.8,2,3.9,27,4,4.9,7.3,0,11.3,8.7
2019/3/9,263,288532,421,67947,,,5.7,0,9.9,24,0,7,10,0,11.3,8.3
2019/3/10,,,,,,,6.5,0,9.4,14,0,5.4,12.5,6.5,3.5,4.9
2019/3/11,247,345514,449,87336,302,370,3.2,5.5,0,8,0,3.5,12.3,32,4.3,8.3
2019/3/12,287,308701,410,77279,,,4.7,0.5,7.3,6,0,4.9,12.4,0,8.5,5.8
2019/3/13,,,,,,,2.2,5.5,0.6,0,0,5.6,11.7,0,9.1,8.8
2019/3/14,287,364201,520,95688,346,30,1.6,8,0.5,4,5,8.4,8.4,0,8.8,5.2
2019/3/15,260,254048,472,62303,,,3.4,0,6.4,2,0,3.9,9.7,0,9.8,7
2019/3/16,269,295156,443,25276,224,305,2.9,4,7.3,0,0,5.6,8.9,0,2.8,5.3
2019/3/17,,,,,,,1.3,3,3.6,1,2,5.1,9.1,0,9.1,5.5
2019/3/18,269,263152,514,39939,195,980,4.2,0,6.2,0,0,6.1,9.7,0,10.9,6.7
2019/3/19,266,256486,419,22944,190,1075,7.3,0,10.2,0,0,5.5,13.2,0,8.2,4.4
2019/3/20,273,246123,537,3183,151,5,10,0,9.9,0,0,4.3,15,0,10.9,4.9
2019/3/21,,,,,,,9.9,0.5,0,0,0,8.4,17.7,0,6,11.7
2019/3/22,274,296643,606,24953,,,3.6,0.5,0,0,0,7.2,16.2,0,5.5,6.4
2019/3/23,273,256091,725,2728,182,1230,-1.1,7,1.7,8,8,3.9,7.1,0,0,6.4
2019/3/24,,,,,,,-1.7,4.5,2.4,9,8,6.7,8.2,0,10.7,5.2
2019/3/25,272,253647,734,13040,86,75,4.8,1,6,3,0,6.9,9.9,0,7.3,6.3
2019/3/26,270,258903,832,577,220,545,6.6,2,2.5,0,0,6,11.9,0,3.8,6.4
2019/3/27,,,,,,,2.6,4.5,0,4,4,8,14.2,0,10.8,8.2
2019/3/28,273,258897,648,9463,,,0.5,3.5,3.1,6,3,6.4,13.6,0,1.4,6.9
2019/3/29,264,247700,637,798,,,2.2,0,11,0,0,6.4,7.7,0,0,4.4
2019/3/30,259,233363,383,2233,,,1,2.5,4.6,2,2,4.5,8.7,3.5,0,4.6
2019/3/31,,,,,,,0.7,3.5,0,1,1,3.8,10.5,1.5,2.2,5.5
2019/4/1,266,281728,551,1300,,,2.1,2,10.5,1,0,4,8.8,5.5,6.2,7.4
2019/4/2,273,225963,552,7240,,,1.2,7,3.9,0,0,6.9,7.2,0,7.2,6.2
2019/4/3,,,,,,,1.9,10.5,1.7,8,9,6.4,8.1,0,12,7.6
2019/4/4,271,298724,627,6133,,,5,3.5,5.2,3,0,6.2,10.6,0,11.7,6.4
2019/4/5,262,224694,475,5583,,,6.6,7,0,0,0,6.6,15.4,0,11.6,9.1
2019/4/6,278,239688,482,1715,,,6.6,0.5,7.1,0,0,7.1,15.9,0,10.4,5.9
2019/4/7,,,,,,,5.4,3,5.9,0,0,7,15.5,0,8.5,4.5
2019/4/8,277,282232,631,640,,,5.4,0,8.6,0,0,4.7,9.3,11,0.5,6.6
2019/4/9,278,241005,303,200,,,6.4,0,8.3,0,0,6,10.3,0,11.9,8.4
2019/4/10,,,,,,,6.2,0,8.6,0,0,4.6,5.7,29.5,0,5.6
2019/4/11,280,281359,1432,1014,,,6.7,0,6.6,0,0,4.7,10.4,1.5,8.8,10.3
2019/4/12,268,223057,512,70,,,7.6,0,9.7,0,0,6.4,9.6,0,1.5,4.5
2019/4/13,290,238965,,,,,9.2,0,11.7,0,0,5.3,12.1,0,11.7,6
2019/4/14,,,,,,,11.2,0,9.5,0,0,5.5,14.7,0,3.5,7.1
2019/4/15,285,260019,2531,627,,,8.8,6,1.4,0,0,7.8,16,5,9.5,7
2019/4/16,284,244484,,,,,10.9,0,12.6,0,0,6.9,15.3,0,12.2,8.2
2019/4/17,,,,,,,14.2,0,11.5,0,0,4.4,15.5,0,0.3,5.7
2019/4/18,285,291618,2681,2242,,,15.9,0,10.7,0,0,4.7,17.5,0,8.7,7
2019/4/19,287,171996,2810,1635,,,9,3,8.6,0,0,6.7,18.3,0,9.2,6.3
2019/4/20,288,197202,,,,,8.9,0,11.2,0,0,7,14.2,0,11.3,6.9
2019/4/21,,,,,,,11.5,0,10.7,0,0,4.8,17.5,0,7.9,6.3
2019/4/22,288,254438,2391,2670,,,11.7,0,10.8,0,0,5.4,19.2,0,8.9,6.5
2019/4/23,300,180501,2510,1866,,,12.5,0,8.2,0,0,4.4,18.7,0,7.3,6.5
2019/4/24,,,,,,,16.3,1.5,2.2,0,0,4.8,19.1,3,0,8.3
2019/4/25,301,231206,2310,2061,,,11.7,4.5,0,0,0,3.1,20.3,4,2.3,7.3
2019/4/26,305,182327,2390,1503,,,5.8,6.5,0,0,0,6.7,11.6,4.5,0,7
2019/4/27,307,207420,2136,1592,,,4.9,1.5,0,0,0,3.5,10.2,6.5,0.3,7.3
2019/4/28,,,,,,,9.9,1.5,12,0,0,5.5,12.6,0,9,7.2
2019/4/29,292,249985,2190,3659,,,11.3,0,12.5,0,0,5.3,14.8,0,2,7.3
2019/4/30,,,,,,,11.7,0,0,0,0,4.6,14.8,20,0,7.8
2019/5/1,,,,,,,13,0,0.4,0,0,3.9,17.4,26,2.3,4.1
2019/5/2,313,241020,2171,3192,,,11.7,0,11.3,0,0,10.5,17.3,3.5,6.3,3.9
2019/5/3,314,174652,2124,3402,,,13.3,0,13.1,0,0,5.4,18.5,0,10.4,5.3
2019/5/4,,,,,,,13.9,0,13.3,0,0,6.2,18.4,0,5.3,6.5
2019/5/5,,,,,,,15,0,13.3,0,0,5,18.9,0,12.5,6.1
2019/5/6,307,153046,1866,2396,,,16.7,5,2.4,0,0,5.9,18.8,0,1.2,7.7
2019/5/7,327,141975,2097,2206,,,11.4,1.5,11,0,0,6.2,15.3,0,4.8,7.8
2019/5/8,,,,,,,14.3,0,9.6,0,0,8.7,16.5,0,12.5,7.6
2019/5/9,344,235272,2061,2563,,,16.5,0,10.1,0,0,8.7,18.6,0,3,7
2019/5/10,334,157187,1883,3241,,,15.3,0,12.9,0,0,6.6,20.6,0,10.2,5.6
2019/5/11,349,129248,1951,4239,,,11.8,0,13.4,0,0,6,20.9,0,10.7,5.1
2019/5/12,,,,,,,10.8,0,13.4,0,0,4.3,17.6,0,6.6,5.4
2019/5/13,354,156581,1805,8448,,,13.3,0,13.3,0,0,4.7,17.7,0,3.9,6.3
2019/5/14,405,102216,1661,722,,,16.4,0,10.3,0,0,5,17.9,0.5,0,7.5
2019/5/15,,,,,,,16.8,0,4.8,0,0,3.7,18.7,0,7.4,7.5
2019/5/16,371,169992,1735,8300,,,17.3,0,13,0,0,4.3,20,0,8.5,6.2
2019/5/17,382,122238,1834,1703,,,16.6,0,10.5,0,0,3.5,20,0,11.3,6.7
2019/5/18,383,119273,1746,7151,,,18.9,0,10.9,0,0,5.2,20.3,0,8,6.8
2019/5/19,,,,,,,20.2,0,10,0,0,4.7,20.5,0,7,6.5
2019/5/20,388,121869,1591,16013,,,22.1,0,12.6,0,0,5.3,20.5,0,5.5,8.6
2019/5/21,382,113803,1574,2097,,,18.2,5,1.7,0,0,5.8,19.4,82,0,8.9
2019/5/22,,,,,,,17.4,0,13,0,0,6.2,19.4,0,11.1,5.5
2019/5/23,379,162416,1537,12414,,,20,0,12.6,0,0,6.3,21.3,0,12.2,5.6
2019/5/24,369,112147,1593,3057,,,18,0,10.6,0,0,5.9,23.1,0,13.1,5.8
2019/5/25,386,115545,1397,11816,,,22,0,13.4,0,0,5,24.4,0,13.4,5.4
2019/5/26,,,,,,,24.9,0,10.5,0,0,4.3,25.2,0,12.6,5.7
2019/5/27,384,123149,1469,15236,,,24,0,13,0,0,4.3,26.1,0,12.6,6.1
2019/5/28,394,96042,1438,7402,,,19,4.5,1,0,0,6.7,23.5,1,1.2,9
2019/5/29,,,,,,,16.1,0,8.2,0,0,5.2,20.2,7.5,2.9,7.7
2019/5/30,380,158663,1389,23035,,,19,0,9.7,0,0,8,21.2,0,12.2,7.7
2019/5/31,374,136125,1266,8424,,,17.3,1.5,0.1,0,0,6.2,21.6,0,0.7,6.4
2019/6/1,385,109385,1277,19697,,,18.4,0,11.7,0,0,6.8,21.8,0,3.8,6.2
2019/6/2,,,,,,,18.6,0,13.8,0,0,4.8,22,0,0.3,5.5
2019/6/3,397,113740,1230,33743,,,19.4,0,13.7,0,0,4.9,22.2,0,5.6,5.8
2019/6/4,406,93619,970,4611,,,21.2,0.5,7.9,0,0,4.9,22.4,0,7.9,6.6
2019/6/5,,,,,,,21.5,0,5.7,0,0,4.1,22.6,0,2.4,5.9
2019/6/6,396,134451,1237,40410,,,18.1,1,2.9,0,0,4.8,25.2,0,11,6.5
2019/6/7,411,96416,1178,5466,2267,168,18.6,0,4.5,0,0,4.3,21,19.5,0,5.2
2019/6/8,413,97110,1208,26844,1996,243,16.6,0,0.7,0,0,4.2,20.8,0,1.7,5.2
2019/6/9,,,,,,,17.8,0,12.1,0,0,4.6,17.5,10,0,4.7
2019/6/10,404,118655,1166,47268,1964,205,18.2,0,10.8,0,0,4.8,16.2,92.5,0,4.8
2019/6/11,393,92675,1162,7449,1935,183,16.4,0,2.9,0,0,4.6,18.3,1,1.9,4.7
2019/6/12,,,,,,,16.6,0,11.2,0,0,3.8,18,0.5,0.3,4.7
2019/6/13,421,123026,1164,34581,1906,227,17.5,0,10.1,0,0,5.2,20.7,0,13.6,6.3
2019/6/14,393,99862,1169,7249,1930,222,20,0,11,0,0,4.9,22.2,0,8.5,7.1
2019/6/15,402,85009,1108,43205,1768,263,19.7,4.5,0,0,0,6.2,17.3,51,0,4.9
2019/6/16,,,,,,,15.5,11.5,0,0,0,4.8,23.5,5,9.9,6.4
2019/6/17,411,104666,1087,31861,1657,304,14.6,4.5,3.6,0,0,5.3,23.6,0,11.6,10.3
2019/6/18,412,114749,1214,15055,1483,97,16.5,0,11.9,0,0,5.7,23.4,0,7.6,6.2
2019/6/19,,,,,,,18.2,0,6.5,0,0,3.4,23.5,0,9.7,6.4
2019/6/20,421,123056,1083,46955,1594,158,20.2,0,10.1,0,0,3.8,24.1,0,4.5,5.4
2019/6/21,415,99280,1022,9092,1675,151,19.6,0,7.9,0,0,3.8,24.6,0,5.1,8.8
2019/6/22,417,86575,1066,41842,1200,524,19,15,0.1,0,0,2.5,22.2,6,0.5,5.7
2019/6/23,,,,,,,19.4,0.5,3.6,0,0,4.4,21.4,0,0,4.2
2019/6/24,408,107187,1074,53044,1133,1515,18.1,11,5,0,0,3.2,19.1,25.5,0.8,4.9
2019/6/25,422,103919,1182,9056,1568,137,19.7,0,6.4,0,0,4.8,22.3,0,7.5,5.8
2019/6/26,,,,,,,20.8,0,9.6,0,0,4.2,24.7,0,11.8,7.4
2019/6/27,431,104715,1051,49978,1067,2454,19.3,12.5,0.9,0,0,2.4,25.6,2,2.6,8.6
2019/6/28,407,65117,1099,4230,1760,115,18.3,3.5,6.1,0,0,4.3,25.2,3.5,0.9,5.8
2019/6/29,430,82438,1022,44017,956,2811,17.2,1,0,0,0,3.1,20.2,3,0,4.5
2019/6/30,,,,,,,19.1,3,2.3,0,0,3.6,21.6,5.5,0,3.6
2019/7/1,439,89385,1086,58991,964,3722,20.6,3,3,0,0,3.7,22.7,1.5,0,3
2019/7/2,443,77723,1073,7923,1010,1600,21.7,0,6.9,0,0,5.2,23.8,0.5,0.7,4.7
2019/7/3,,,,,,,21.5,0,11.5,0,0,3.9,24.9,1,1.8,4.5
2019/7/4,442,105263,1054,64802,963,7501,18.5,6.5,0,0,0,3,22.7,10.5,0.1,7.5
2019/7/5,446,55830,1277,16245,884,1815,20.4,0,4.9,0,0,3.8,21.9,4.5,0.4,4.6
2019/7/6,425,63122,1079,47088,957,8856,20.6,0,6.4,0,0,5.2,21,14.5,0,5.6
2019/7/7,,,,,,,20.3,0,13.7,0,0,6.2,19.2,22.5,0,5
2019/7/8,434,79732,1039,74715,902,18293,18.5,0,13.9,0,0,4.3,20.3,0,1.4,5.2
2019/7/9,433,108550,1175,21087,888,9395,18.7,0,11.3,0,0,4.4,19.7,0,0,4.4
2019/7/10,,,,,,,19.1,0,13.6,0,0,4.8,21,0,0.8,5.2
2019/7/11,449,85690,1045,73053,861,24942,20.1,0,9,0,0,3.9,19.9,2,0,4.2
2019/7/12,475,64991,1005,27625,836,11714,20.6,8,0.3,0,0,3.6,20.2,12.5,0,3.5
2019/7/13,464,65675,1068,54926,781,13622,22,0,5.3,0,0,4.4,23.4,0.5,0.2,5
2019/7/14,,,,,,,21.2,2,8.5,0,0,5.1,21.3,39,0,3.8
2019/7/15,,,,,,,20.6,0,7.5,0,0,5.1,21.3,7,0.2,4.6
2019/7/16,457,115540,988,57655,709,28034,20.8,0,13.4,0,0,4.3,20.5,33.5,0,3.6
2019/7/17,474,83765,1073,27297,718,26215,22.3,0,4.8,0,0,4.2,23.9,0.5,4.4,4.3
2019/7/18,455,89111,997,58316,659,27379,23.1,0,5.2,0,0,4.1,25.6,9.5,0.6,4.8
2019/7/19,451,67720,984,12350,627,23926,22.4,6,1.4,0,0,4,26.7,3.5,3.8,5.2
2019/7/20,433,63460,1072,55434,595,39738,23.4,0,11.8,0,0,3.7,26.5,0,0,4.1
2019/7/21,,,,,,,22.6,0,10.3,0,0,4.2,25,0,0,4.4
2019/7/22,454,81440,955,66296,558,49825,22.1,0.5,0.9,0,0,3,22.7,0.5,0,3.7
2019/7/23,444,62680,1001,26661,575,32964,23.6,5.5,4.2,0,0,2.9,24.5,4,1.1,4.4
2019/7/24,,,,,,,25.1,15,6.2,0,0,3.8,26.8,6,5.2,5.7
2019/7/25,470,110200,988,64616,528,96479,25.8,0,5.3,0,0,4,28,0,7.2,6
2019/7/26,469,57265,914,28274,519,37807,27.5,0,0.8,0,0,3.6,28.5,0.5,11.3,8.4
2019/7/27,471,46650,964,44428,508,56589,27.4,0,2.2,0,0,4.6,28,4,4.8,8.4
2019/7/28,,,,,,,26.6,0,4.7,0,0,4,27.7,15,5.6,8
2019/7/29,474,86070,890,76133,493,97758,26.9,4,1.6,0,0,5.5,29,0,9.2,6
2019/7/30,485,79749,921,36055,502,65068,27.8,0,3.5,0,0,5.6,29.5,0,10.5,6.6
2019/7/31,,,,,,,28.7,0,7.8,0,0,6.7,30,0,11.8,6.5
2019/8/1,470,55200,945,75246,479,176875,28.8,0,10,0,0,6,30.5,0,9.2,4.8
2019/8/2,461,54400,985,14896,484,101464,28.4,0,13.1,0,0,6,30.2,0,10.1,6.2
2019/8/3,474,45120,992,43691,485,157248,26.2,0,11.1,0,0,5.2,29.4,0,12.2,6.2
2019/8/4,,,,,,,27.1,0,11,0,0,4,29.4,0,11.5,5.3
2019/8/5,486,69120,888,89183,443,274848,26.3,0,7.5,0,0,4,29.8,0,11.1,6
2019/8/6,464,93260,900,19126,445,220762,26.9,0,9.8,0,0,4.5,30.3,0,10.5,6.4
2019/8/7,,,,,,,26.5,0,11.1,0,0,4.6,30.4,0,9.5,6.7
2019/8/8,493,68840,963,72505,428,507313,28.2,0,6,0,0,3.5,29.9,0,9.1,6.5
2019/8/9,449,58650,914,29309,423,345942,28.8,0,7.2,0,0,6,30.1,0,10.8,5.9
2019/8/10,477,80648,950,116456,410,256942,22.9,5.5,5.1,0,0,4,29.6,0,9.4,7.1
2019/8/11,,,,,,,22.5,0,7,0,0,4.2,29.4,0,8.8,6.5
2019/8/12,498,60186,948,58600,396,468077,24.4,0,6.7,0,0,3.5,28.8,0.5,6.6,5.5
2019/8/13,463,33076,1009,25036,383,222613,26.6,0,5.4,0,0,3.5,29.3,0,3.6,7.2
2019/8/14,,,,,,,25.2,0,12.6,0,0,4.7,29.2,8.5,3.8,7.2
2019/8/15,,,,,,,25.6,0,10.9,0,0,3.7,29.2,20,2.9,10
2019/8/16,,,,,,,28.3,4,3.7,0,0,5.3,29,0,3,9.8
2019/8/17,443,38670,909,19693,360,446981,27.8,0,7.8,0,0,5.2,30.3,0,11.2,7.7
2019/8/18,,,,,,,26.3,0,11.6,0,0,4.5,30.1,0,8,4.6
2019/8/19,490,23209,937,28179,353,296045,25,0,6.7,0,0,3.9,28.1,0.5,1.4,5.6
2019/8/20,483,21040,913,19161,358,204167,23,8.5,0,0,0,2.9,26.5,13,0.6,4.6
2019/8/21,,,,,,,22.9,0,1.6,0,0,3.6,27,3,2.8,6.2
2019/8/22,438,20450,868,51296,342,323856,23.2,0,3.8,0,0,3.6,26,20,0.5,5.2
2019/8/23,454,16290,932,25993,357,206651,23.7,89.5,3.4,0,0,4.5,26.3,4.5,0.2,5.4
2019/8/24,439,14340,830,29944,350,247195,23.2,0,11,0,0,5,27.3,0,7,5.7
2019/8/25,,,,,,,20.9,0,5.9,0,0,3.9,25.8,15,9.3,5
2019/8/26,,,863,87598,358,418894,20.2,0,4.8,0,0,3.9,25.3,0,2.1,5.7
2019/8/27,,,784,11036,351,336451,21.8,0,11.9,0,0,3.5,25.3,6,2,4.7
2019/8/28,,,,,,,21.9,47,2.1,0,0,4.3,25.6,7,0,8.1
2019/8/29,,,797,32821,354,562735,23.9,0,6.3,0,0,4.1,28.9,0,6.9,6.4
2019/8/30,,,925,20569,348,252989,22.8,32,3,0,0,3,26,12,0,6.9
2019/8/31,370,40262,728,27651,364,357984,23.6,1.5,8.1,0,0,4.6,27.3,0,3.7,6.1
2019/9/1,,,,,,,22.9,0,11.4,0,0,4.5,27.7,0,3.3,5.2
2019/9/2,331,51493,798,23369,354,503890,22.1,0,2.1,0,0,3.3,27.6,0,4.8,6.6
2019/9/3,349,46090,762,26641,341,315727,21.8,0,0.3,0,0,3.8,25.8,1.5,0,4.9
2019/9/4,,,,,,,21.4,0,11.6,0,0,3.6,23.7,0,0.1,4.3
2019/9/5,307,82275,562,40404,348,466779,21.4,0,3.6,0,0,2.8,25.7,0,0.5,3.5
2019/9/6,315,80348,383,18685,359,242531,25.3,0,7.7,0,0,3.5,27.9,0,9.5,6.2
2019/9/7,296,100255,616,42343,344,322842,26.9,0,9.6,0,0,3.8,28.4,0,6.3,5.9
2019/9/8,,,,,,,27.5,0,10.3,0,0,3.5,29.1,8.5,6.3,6.1
2019/9/9,328,127923,345,80773,344,466886,26.4,0,5,0,0,4.4,29,119,5.7,15.4
2019/9/10,305,127784,387,56754,351,306246,26.1,0,9,0,0,4.5,29.9,0.5,10.1,5.4
2019/9/11,,,,,,,20.1,14.5,0.1,0,0,3.6,27.4,7.5,3.8,6.2
2019/9/12,312,174432,352,160136,343,467761,19.4,1,6.3,0,0,4.3,25.1,0,4.6,6.2
2019/9/13,293,183118,302,104938,342,266886,18.1,0,9.7,0,0,4.5,22.4,0,0,5
2019/9/14,307,226497,328,140422,344,345993,20.9,0,7.7,0,0,3.9,22.1,0,0.4,4.1
2019/9/15,,,,,,,22.2,0,0.2,0,0,2.8,25.2,0.5,7.1,5.5
2019/9/16,,,,,,,23.1,0,9.1,0,0,3.6,22.9,28.5,0.3,4.4
2019/9/17,302,179910,282,380550,338,756974,21.2,0,11.3,0,0,4.2,25.8,0,10.6,5.3
2019/9/18,294,112853,273,123339,339,266877,18.9,0,1.3,0,0,3.4,21.2,9.5,1,4.3
2019/9/19,287,136943,281,163651,330,330937,16.3,1.5,7.9,0,0,5.1,22.1,0,7.1,5.3
2019/9/20,286,157063,261,153227,326,320686,15.8,0,9.8,0,0,4,22.8,0,7.4,5.9
2019/9/21,283,172985,298,184311,322,367236,16.8,0,7,0,0,2.9,21.8,0,0,3.8
2019/9/22,,,,,,,18.1,1,0.3,0,0,3.1,22.4,17,6.1,5.2
2019/9/23,,,,,,,19.3,28.5,0.4,0,0,5.9,26,3.5,3.6,11.7
2019/9/24,275,207158,284,246270,319,659334,19.3,0.5,8.1,0,0,6.2,25.4,1,5.8,5.4
2019/9/25,277,113047,229,96322,323,242405,16.3,0,8.3,0,0,3.7,24.3,0,7,5
2019/9/26,253,184237,264,113851,313,262814,16.7,0,11.2,0,0,3.6,22.8,0,6.5,5.2
2019/9/27,263,141463,258,121305,312,239185,18.5,0,9.1,0,0,3.8,23,0,7.8,4.5
2019/9/28,276,128104,270,117923,310,272262,19.2,0,4.9,0,0,2.4,24.4,0,5.4,5.3
2019/9/29,,,,,,,20.9,0,7.4,0,0,5.9,24.7,0,2.6,5.6
2019/9/30,254,217711,270,222154,306,275191,20,0,10.9,0,0,5,25.2,0,3.9,4.2
2019/10/1,274,120335,261,261213,293,227699,19.2,0,10.7,0,0,4.2,24.5,0,9.6,5.6
2019/10/2,,,,,,,19.4,0,10.5,0,0,3.5,23.9,0,7.9,4.6
2019/10/3,266,194114,245,462147,305,305214,19,1,0.7,0,0,2.4,24.5,0,3.3,7.6
2019/10/4,262,155797,245,294226,305,139000,20.4,15.5,2.2,0,0,3.3,24.8,10,5.6,9.9
2019/10/5,280,138265,240,302605,307,170678,18.1,5.5,2.5,0,0,5.5,26.1,0,10.6,7.2
2019/10/6,,,,,,,14.3,2,6.1,0,0,3.5,20.5,5.5,0.5,5.8
2019/10/7,285,209123,231,354099,317,121160,15.5,0,2.2,0,0,3,20,7,3,4.4
2019/10/8,300,180365,248,187078,297,159577,16.6,6,1,0,0,5,21.7,5.5,1.2,6.5
2019/10/9,,,,,,,13.6,1,6.7,0,0,6.5,20.8,0,10,6.7
2019/10/10,292,175923,231,617400,317,184723,15.1,0,9,0,0,3.4,19.4,9,5.7,4.6
2019/10/11,312,163012,229,426593,313,105482,17.8,0,5.9,0,0,3,19.6,7.5,0,4.6
2019/10/12,331,162264,244,316915,308,164983,15.4,62.5,0,0,0,4.9,23.3,209.5,0,17.8
2019/10/13,,,,,,,14,34.5,7.5,0,0,7.2,24.5,0,10.7,8.1
2019/10/14,,,,,,,13.2,0,8.4,0,0,4.3,17,5,0,5.4
2019/10/15,311,249863,224,735095,329,157348,10.2,2,7.3,0,0,4.2,18.4,0,2.6,5.2
2019/10/16,322,102478,225,404064,306,82891,10.5,0,6.5,0,0,5,16.1,0,0,3.7
2019/10/17,302,169339,221,412058,319,114879,11.5,1.5,8.6,0,0,4.1,16.2,4.5,0,3.4
2019/10/18,309,210705,216,486183,315,65795,10.4,0,7.8,0,0,2.6,16.5,5.5,0,4.3
2019/10/19,314,153311,222,521367,328,136980,12.5,13,0,0,0,2,17.4,53.5,0,4.5
2019/10/20,,,,,,,14.3,0,10,0,0,3.3,20.1,0,1.6,3.4
2019/10/21,314,206912,225,662971,306,120570,13.4,0,8.3,0,0,3,18.2,6.5,0,5.3
2019/10/22,,,,,,,13.6,0,0,0,0,3.1,15.4,65,0.1,6.3
2019/10/23,309,195888,222,607454,314,74600,14,0,4.4,0,0,3.9,18.5,0,9.4,6.4
2019/10/24,294,150979,219,426773,326,93590,15.1,0,7.3,0,0,4.5,18.1,3,0.3,5.8
2019/10/25,293,147830,212,403749,313,60290,14.9,16,0,0,0,5.3,15.1,120.5,0,10.3
2019/10/26,298,207364,216,424088,326,93550,15,10,0.1,0,0,2.4,18.1,0.5,6.5,5.7
2019/10/27,,,,,,,12.2,0,4.6,0,0,3.7,18.3,0,3.1,4.7
2019/10/28,300,180152,204,713632,306,83574,10,0,8,0,0,3.8,17.4,0,6.4,5.1
2019/10/29,303,138122,202,316787,314,88865,12,4.5,1.2,0,0,4.2,14.5,11.5,0,4.4
2019/10/30,,,,,,,11.5,0,6.8,0,0,5.3,16.5,0,9,3.4
2019/10/31,300,260671,208,707122,315,120220,13.8,4.5,4.2,0,0,5.1,16.8,0,5.7,3.9
2019/11/1,294,149857,233,477258,302,79369,12.3,1,4.6,0,0,5.8,17.4,0,9.5,5.1
2019/11/2,283,169261,245,378003,308,112563,10.8,0,6.5,0,0,5.3,15.7,0,8.4,4.3
2019/11/3,,,,,,,9.7,2.5,4.4,0,0,4.1,15.8,10.5,0.9,4.9
2019/11/4,,,,,,,7.3,0,1.7,0,0,4.1,14.6,1,8.9,4.7
2019/11/5,304,206831,255,668454,310,119280,8.6,2,9.3,0,0,5,13.7,0,9.5,4.6
2019/11/6,304,97427,257,413459,241,37355,8.3,0,4.3,0,0,5.6,14.3,0,9.5,3.4
2019/11/7,296,129300,278,568938,320,80290,7.9,8.5,2.9,0,0,6.1,16,0,6,7
2019/11/8,314,89122,273,599087,276,38604,6.9,0.5,3.6,0,0,4.7,15.1,0,8.9,5.5
2019/11/9,300,151975,263,515557,322,67000,6.9,0,4.9,0,0,5.2,13.3,0,7,3.7
2019/11/10,,,,,,,5.5,0,5.4,0,0,3.8,13.9,0,9.2,5.2
2019/11/11,327,162498,279,886828,304,49685,8.3,1,4.3,0,0,4.2,12.9,6.5,1.9,4.4
